index,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Full_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Open_Porch_SF,Enclosed_Porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,y
1799,Two_Story_1946_and_Newer,Floating_Village_Residential,112,12217,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,Two_Story,Very_Good,Average,2007,2007,Hip,Good,Typical,PConc,Excellent,Typical,Av,210,955,GasA,Excellent,Y,SBrkr,955,925,1880,1,2,3,1,Excellent,8,Typ,1,Good,Attchd,3,880,Typical,Typical,Paved,127,0,0,0,No_Pool,No_Fence,None,0,12,2007,New,Partial,A
1138,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,81,9260,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Good,Average,2007,2007,Gable,Good,Typical,PConc,Good,Typical,Mn,1162,1162,GasA,Excellent,Y,SBrkr,1162,0,1162,0,2,3,1,Good,6,Typ,0,No_Fireplace,Attchd,2,483,Typical,Typical,Paved,32,0,0,0,No_Pool,No_Fence,None,0,3,2008,WD ,Normal,C
290,Duplex_All_Styles_and_Ages,Residential_High_Density,60,7200,Pave,Paved,Regular,Lvl,AllPub,Duplex,Two_Story,Below_Average,Above_Average,1967,1967,Flat,Typical,Typical,Slab,No_Basement,No_Basement,No_Basement,0,0,GasA,Typical,Y,SBrkr,862,1788,2650,0,3,6,2,Typical,10,Min2,0,No_Fireplace,No_Garage,0,0,No_Garage,No_Garage,Paved,0,0,0,0,No_Pool,No_Fence,Shed,500,2,2010,WD ,Normal,D
2779,Two_Story_1946_and_Newer,Residential_Low_Density,65,14006,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,Two_Story,Good,Average,2002,2002,Gable,Good,Typical,PConc,Good,Typical,No_Basement,936,936,GasA,Excellent,Y,SBrkr,936,840,1776,0,2,3,1,Good,7,Typ,1,Typical,Attchd,2,474,Typical,Typical,Paved,96,0,0,0,No_Pool,No_Fence,None,0,2,2006,WD ,Normal,C
1787,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,74,8847,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Very_Good,Average,2005,2005,Gable,Good,Typical,PConc,Good,Typical,Av,769,1538,GasA,Excellent,Y,SBrkr,1538,0,1538,1,2,3,1,Good,7,Typ,0,No_Fireplace,Attchd,2,484,Typical,Typical,Paved,40,0,0,0,No_Pool,No_Fence,None,0,12,2007,WD ,Normal,B
341,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,74,13008,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,One_Story,Above_Average,Average,1956,1956,Gable,Typical,Typical,CBlock,Fair,Fair,No,318,882,GasA,Typical,Y,SBrkr,882,0,882,0,1,2,1,Typical,5,Typ,0,No_Fireplace,Attchd,1,502,Typical,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,10,2009,WD ,Normal,D
2576,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,9610,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,One_Story,Above_Average,Above_Average,1958,1958,Hip,Typical,Typical,CBlock,Typical,Typical,No,918,1121,GasA,Excellent,Y,FuseA,1336,0,1336,0,1,3,1,Typical,7,Typ,1,Typical,Attchd,2,488,Typical,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,12,2006,WD ,Normal,C
2402,Two_Story_1946_and_Newer,Residential_Low_Density,0,13215,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,Two_Story,Very_Good,Average,2004,2004,Gable,Good,Typical,PConc,Good,Typical,No,426,1420,GasA,Excellent,Y,SBrkr,1426,488,1914,1,2,3,1,Good,9,Typ,1,Typical,BuiltIn,3,746,Typical,Typical,Paved,127,0,0,0,No_Pool,No_Fence,None,0,2,2006,WD ,Normal,B
2671,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,65,6435,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_and_Half_Fin,Above_Average,Average,1939,1950,Gable,Typical,Typical,BrkTil,Typical,Typical,No,972,972,GasA,Good,Y,SBrkr,972,605,1577,0,1,3,1,Fair,6,Typ,1,Good,Detchd,1,312,Typical,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,10,2006,WD ,Normal,D
1758,Two_Story_1946_and_Newer,Residential_Low_Density,58,9487,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,Two_Story,Above_Average,Average,2000,2000,Gable,Typical,Typical,PConc,Good,Typical,No,395,915,GasA,Excellent,Y,SBrkr,940,750,1690,1,2,3,1,Typical,7,Typ,1,Typical,Attchd,2,442,Typical,Typical,Paved,50,0,0,0,No_Pool,No_Fence,None,0,6,2007,WD ,Normal,C
539,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,63,13072,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Good,Average,2004,2005,Gable,Good,Typical,PConc,Good,Typical,No,1114,1114,GasA,Excellent,Y,SBrkr,1114,0,1114,0,1,3,1,Good,6,Typ,0,No_Fireplace,Detchd,2,576,Typical,Typical,Paved,102,0,0,0,No_Pool,No_Fence,None,0,5,2009,WD ,Normal,D
463,Two_Story_PUD_1946_and_Newer,Residential_Low_Density,36,2268,Pave,No_Alley_Access,Regular,Lvl,AllPub,Twnhs,Two_Story,Good,Average,2003,2004,Gable,Good,Typical,PConc,Good,Typical,No,197,764,GasA,Excellent,Y,SBrkr,764,862,1626,0,2,2,1,Good,6,Typ,0,No_Fireplace,BuiltIn,2,474,Typical,Typical,Paved,27,0,0,0,No_Pool,No_Fence,None,0,7,2009,WD ,Normal,C
2355,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,78,10140,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Average,Above_Average,1975,1975,Gable,Typical,Typical,CBlock,Good,Typical,No,268,1056,GasA,Excellent,Y,SBrkr,1074,0,1074,1,1,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,2,495,Typical,Typical,Paved,88,0,0,0,No_Pool,Minimum_Privacy,None,0,7,2006,WD ,Normal,D
541,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,12450,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Average,Average,2003,2004,Gable,Typical,Typical,PConc,Good,Typical,No,278,1114,GasA,Excellent,Y,SBrkr,1114,0,1114,1,2,3,1,Good,6,Typ,0,No_Fireplace,Detchd,2,576,Typical,Typical,Paved,42,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD ,Normal,D
1173,Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,24,2160,Pave,Paved,Regular,Lvl,AllPub,Twnhs,SLvl,Good,Average,1999,2000,Gable,Good,Typical,PConc,Good,Typical,No,72,672,GasA,Excellent,Y,SBrkr,684,720,1404,1,2,3,1,Good,5,Typ,0,No_Fireplace,Detchd,2,462,Typical,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,6,2008,WD ,Normal,C
2871,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,16381,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,One_Story,Above_Average,Average,1969,1969,Gable,Good,Good,CBlock,Typical,Typical,Av,734,1844,GasA,Good,Y,SBrkr,1844,0,1844,1,2,3,1,Good,7,Typ,1,Typical,Attchd,2,540,Typical,Typical,Paved,73,216,0,0,No_Pool,No_Fence,None,0,12,2006,WD ,Normal,B
1745,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,182,14572,Pave,No_Alley_Access,Irregular,Lvl,AllPub,OneFam,One_Story,Good,Average,2004,2004,Hip,Good,Typical,PConc,Good,Typical,Av,230,1530,GasA,Excellent,Y,SBrkr,1530,0,1530,1,2,3,1,Good,7,Typ,1,Good,Attchd,3,630,Typical,Typical,Paved,36,0,0,0,No_Pool,No_Fence,None,0,11,2007,WD ,Family,B
1641,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85,14082,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,OneFam,One_Story,Very_Good,Average,2006,2006,Hip,Good,Typical,PConc,Excellent,Good,Gd,662,2220,GasA,Excellent,Y,SBrkr,2234,0,2234,1,1,1,1,Good,7,Typ,1,Good,Attchd,2,724,Typical,Typical,Paved,80,0,0,0,No_Pool,No_Fence,None,0,1,2007,WD ,Normal,A
60,Two_Story_1946_and_Newer,Residential_Low_Density,60,17433,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,OneFam,Two_Story,Very_Good,Average,1998,1998,Hip,Good,Typical,PConc,Excellent,Typical,No,1629,1629,GasA,Excellent,Y,SBrkr,1645,830,2475,0,2,4,1,Good,7,Typ,1,Typical,Attchd,3,962,Typical,Typical,Paved,172,0,256,0,No_Pool,No_Fence,None,0,1,2010,WD ,Normal,A
243,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,11100,Pave,No_Alley_Access,Regular,Low,AllPub,OneFam,One_Story,Below_Average,Good,1946,2006,Gable,Typical,Typical,CBlock,No_Basement,No_Basement,No_Basement,0,0,GasA,Excellent,Y,SBrkr,930,0,930,0,1,2,1,Good,6,Typ,0,No_Fireplace,Detchd,1,308,Typical,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,4,2010,WD ,Abnorml,E
886,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,67,8877,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Below_Average,Above_Average,1938,1958,Gable,Typical,Typical,CBlock,Typical,Typical,Mn,126,816,GasA,Excellent,Y,SBrkr,816,0,816,1,1,2,1,Typical,3,Typ,1,Good,Detchd,1,288,Fair,Fair,Paved,0,0,0,0,No_Pool,No_Fence,None,0,5,2009,WD ,Normal,E
2271,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85,14536,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Very_Good,Average,2002,2003,Hip,Good,Typical,PConc,Good,Typical,Av,316,1616,GasA,Excellent,Y,SBrkr,1629,0,1629,1,2,3,1,Good,9,Typ,1,Good,Attchd,3,808,Typical,Typical,Paved,252,0,0,0,No_Pool,No_Fence,None,0,11,2007,WD ,Normal,B
391,Split_or_Multilevel,Residential_Low_Density,0,10448,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,SLvl,Above_Average,Above_Average,1972,1972,Gable,Typical,Typical,CBlock,Typical,Typical,No,689,689,GasA,Typical,Y,SBrkr,1378,741,2119,0,2,3,1,Typical,7,Typ,1,Typical,Attchd,2,583,Typical,Typical,Paved,104,0,0,0,No_Pool,Good_Privacy,None,0,8,2009,COD,Abnorml,D
1833,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,85,10678,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_and_Half_Fin,Very_Good,Average,1992,2000,Hip,Good,Typical,PConc,Good,Typical,No,983,1683,GasA,Excellent,Y,SBrkr,2129,743,2872,0,2,4,1,Good,9,Typ,1,Typical,Attchd,2,541,Typical,Typical,Paved,33,0,0,0,No_Pool,No_Fence,None,0,4,2007,WD ,Normal,A
2296,Split_Foyer,Residential_Low_Density,50,6723,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,SFoyer,Average,Good,1971,1971,Gable,Typical,Typical,CBlock,Good,Typical,Av,0,796,GasA,Typical,Y,SBrkr,796,0,796,0,1,2,1,Typical,5,Typ,0,No_Fireplace,No_Garage,0,0,No_Garage,No_Garage,Paved,0,0,0,0,No_Pool,Good_Wood,None,0,9,2007,WD ,Normal,D
2688,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,59,5310,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_and_Half_Fin,Above_Average,Very_Good,1910,2003,Hip,Typical,Good,CBlock,Typical,Fair,No,485,485,GasA,Good,Y,SBrkr,1001,634,1635,0,1,2,1,Good,5,Typ,0,No_Fireplace,Attchd,1,255,Fair,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,E
2675,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,52,6240,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_and_Half_Fin,Above_Average,Above_Average,1934,1950,Gable,Typical,Typical,PConc,Typical,Typical,No,816,816,GasA,Typical,Y,SBrkr,816,0,1176,0,1,3,1,Typical,6,Typ,1,Good,Detchd,2,528,Typical,Typical,Paved,0,0,0,0,No_Pool,Minimum_Privacy,Shed,400,9,2006,WD ,Normal,E
2854,Two_Story_1945_and_Older,Residential_Low_Density,54,7588,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,Two_Story,Good,Above_Average,1920,1950,Gable,Typical,Typical,BrkTil,Fair,Typical,No,441,793,GasA,Good,Y,SBrkr,901,901,1802,0,1,4,1,Typical,9,Typ,1,Good,Detchd,1,216,Fair,Typical,Paved,0,40,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,B
535,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,63,7500,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Above_Average,Average,2004,2004,Gable,Typical,Typical,PConc,Good,Typical,No,1158,1158,GasA,Excellent,Y,SBrkr,1158,0,1158,0,1,3,1,Good,5,Typ,0,No_Fireplace,No_Garage,0,0,No_Garage,No_Garage,Paved,50,0,0,0,No_Pool,No_Fence,None,0,8,2009,WD ,Normal,D
665,One_Story_1945_and_Older,Residential_Low_Density,60,10800,Pave,Gravel,Regular,Lvl,AllPub,OneFam,One_Story,Fair,Average,1890,1998,Gable,Typical,Typical,BrkTil,Typical,Typical,No,630,630,GasA,Typical,Y,FuseA,725,0,725,0,1,1,1,Typical,4,Typ,0,No_Fireplace,Detchd,1,320,Typical,Typical,Paved,30,0,0,0,No_Pool,No_Fence,None,0,11,2009,WD ,Normal,E
2456,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,49,20896,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,OneFam,One_Story,Very_Good,Average,2005,2006,Gable,Good,Typical,PConc,Excellent,Typical,Mn,356,2077,GasA,Excellent,Y,SBrkr,2097,0,2097,1,1,1,1,Excellent,8,Typ,1,Excellent,Attchd,3,1134,Typical,Typical,Paved,267,0,0,0,No_Pool,No_Fence,None,0,1,2006,New,Partial,A
2135,Split_or_Multilevel,Residential_Low_Density,59,8660,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,SLvl,Average,Average,1976,1976,Gable,Typical,Good,CBlock,Good,Typical,Av,513,1015,GasA,Typical,Y,SBrkr,1025,0,1025,0,2,3,1,Typical,6,Typ,1,Fair,Detchd,2,370,Typical,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,7,2007,WD ,Normal,D
975,PUD_Multilevel_Split_Level_Foyer,Residential_Medium_Density,21,1526,Pave,No_Alley_Access,Regular,Lvl,AllPub,Twnhs,SFoyer,Below_Average,Very_Good,1970,2002,Gable,Typical,Good,CBlock,Good,Typical,Av,115,630,GasA,Typical,Y,SBrkr,630,0,630,1,1,1,1,Good,3,Typ,0,No_Fireplace,Attchd,1,286,Typical,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,5,2009,WD ,Normal,E
259,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,38,15240,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,One_Story,Average,Very_Good,1977,2004,Gable,Good,Good,CBlock,Good,Typical,No,140,1026,GasA,Excellent,Y,SBrkr,1026,0,1026,1,1,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,1,308,Typical,Typical,Paved,85,0,0,0,No_Pool,Minimum_Privacy,None,0,6,2010,WD ,Normal,D
1129,One_Story_1946_and_Newer_All_Styles,Floating_Village_Residential,62,7500,Pave,Paved,Regular,Lvl,AllPub,OneFam,One_Story,Good,Average,2007,2008,Gable,Good,Typical,PConc,Good,Typical,No,316,1218,GasA,Excellent,Y,SBrkr,1218,0,1218,1,2,2,1,Good,6,Typ,0,No_Fireplace,Attchd,2,462,Typical,Typical,Paved,168,0,0,0,No_Pool,No_Fence,None,0,4,2008,New,Partial,B
2649,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,40,4400,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_and_Half_Fin,Above_Average,Very_Good,1920,1950,Gable,Typical,Typical,BrkTil,Fair,Typical,No,648,648,GasA,Typical,Y,FuseA,734,384,1118,0,1,2,1,Typical,6,Typ,0,No_Fireplace,Detchd,2,440,Typical,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,10,2006,WD ,Normal,E
783,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,17140,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Below_Average,Above_Average,1956,1956,Gable,Typical,Typical,CBlock,Typical,Typical,No,75,1134,GasA,Excellent,Y,FuseA,1229,0,1229,0,1,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,1,284,Typical,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,4,2009,WD ,Normal,D
2753,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,64,6762,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Good,Average,2006,2006,Gable,Good,Typical,PConc,Good,Good,Av,1286,1286,GasA,Excellent,Y,SBrkr,1294,0,1294,0,2,2,1,Good,6,Typ,1,Good,Attchd,2,662,Typical,Typical,Paved,55,0,0,0,No_Pool,No_Fence,None,0,7,2006,New,Partial,C
2198,One_Story_1945_and_Older,Residential_Low_Density,54,7223,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Average,Average,1926,1950,Hip,Typical,Typical,PConc,Typical,Typical,Mn,971,1290,GasA,Typical,Y,SBrkr,1422,0,1422,0,1,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,1,352,Typical,Typical,Paved,0,64,0,0,No_Pool,Minimum_Privacy,None,0,4,2007,WD ,Normal,D
853,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,16269,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,One_Story,Average,Average,1978,1978,Gable,Typical,Typical,BrkTil,Good,Typical,Av,282,907,GasA,Typical,Y,SBrkr,907,0,907,0,1,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,1,343,Typical,Typical,Paved,0,0,0,0,No_Pool,Minimum_Privacy,None,0,7,2009,WD ,Normal,D
357,Two_Story_1946_and_Newer,Residential_Low_Density,0,9765,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,OneFam,Two_Story,Above_Average,Very_Good,1993,1993,Gable,Excellent,Good,PConc,Good,Good,No,370,680,GasA,Good,Y,SBrkr,680,790,1470,0,2,3,1,Typical,6,Typ,1,Typical,BuiltIn,2,420,Typical,Typical,Paved,63,0,0,0,No_Pool,No_Fence,Shed,480,4,2009,WD ,Normal,C
2027,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,60,8520,Pave,Gravel,Regular,Lvl,AllPub,OneFam,One_and_Half_Fin,Above_Average,Good,1916,1950,Gable,Typical,Good,BrkTil,Typical,Typical,No,0,714,GasW,Typical,N,SBrkr,1664,862,2526,0,2,5,1,Good,10,Typ,1,Good,Detchd,1,216,Typical,Typical,Paved,15,0,0,0,No_Pool,Good_Wood,None,0,8,2007,CWD,Family,D
373,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,16635,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,One_Story,Above_Average,Good,1977,2000,Gable,Good,Typical,CBlock,Good,Typical,No,356,1602,GasA,Good,Y,SBrkr,1602,0,1602,0,2,3,1,Good,8,Typ,1,Typical,Attchd,2,529,Typical,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD ,Normal,B
2314,Two_Story_1946_and_Newer,Residential_Low_Density,54,9783,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,Two_Story,Above_Average,Average,1996,1996,Gable,Typical,Typical,PConc,Good,Typical,No,821,821,GasA,Good,Y,SBrkr,821,955,1776,0,2,3,1,Typical,7,Typ,1,Typical,BuiltIn,2,443,Typical,Typical,Paved,116,0,0,0,No_Pool,No_Fence,None,0,5,2006,WD ,Normal,B
2580,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,72,10011,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,One_Story,Average,Above_Average,1957,1996,Gable,Typical,Typical,CBlock,Typical,Typical,No,710,1070,GasA,Typical,Y,SBrkr,1236,0,1236,0,1,2,1,Good,6,Min1,1,Fair,Attchd,1,447,Typical,Typical,Paved,0,0,0,0,No_Pool,Minimum_Privacy,None,0,5,2006,WD ,Normal,D
1499,PUD_Multilevel_Split_Level_Foyer,Residential_Medium_Density,35,3675,Pave,No_Alley_Access,Regular,Lvl,AllPub,TwnhsE,SLvl,Above_Average,Average,2005,2005,Gable,Typical,Typical,PConc,Good,Typical,Gd,88,547,GasA,Excellent,Y,SBrkr,1072,0,1072,1,1,2,1,Typical,5,Typ,0,No_Fireplace,Basment,2,525,Typical,Typical,Paved,28,0,0,0,No_Pool,No_Fence,None,0,6,2008,WD ,Normal,D
1223,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,9600,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Average,Above_Average,1960,1960,Gable,Fair,Fair,CBlock,Typical,Typical,No,638,1296,GasA,Typical,Y,SBrkr,1496,0,1496,0,2,3,1,Good,6,Typ,0,No_Fireplace,Attchd,2,450,Typical,Typical,Paved,22,0,0,0,No_Pool,Minimum_Privacy,None,0,2,2008,WD ,Normal,D
2096,Two_Story_1946_and_Newer,Residential_Low_Density,77,9965,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,Two_Story,Good,Average,2007,2007,Gable,Good,Typical,PConc,Excellent,Typical,Av,280,1264,GasA,Excellent,Y,SBrkr,1282,1414,2696,1,2,4,1,Excellent,10,Typ,1,Good,BuiltIn,3,792,Typical,Typical,Paved,184,0,168,0,No_Pool,No_Fence,None,0,10,2007,New,Partial,A
987,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,9819,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,One_Story,Above_Average,Average,1977,1977,Gable,Typical,Typical,PConc,Typical,Typical,Gd,0,1567,GasA,Typical,Y,SBrkr,1567,0,1567,1,2,2,1,Good,5,Typ,2,Typical,Attchd,2,714,Typical,Typical,Paved,32,0,0,0,No_Pool,No_Fence,None,0,5,2009,WD ,Normal,C
2320,Two_Story_1946_and_Newer,Residential_Low_Density,42,13751,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,OneFam,Two_Story,Good,Average,2005,2006,Gable,Good,Typical,PConc,Good,Typical,Av,1640,1700,GasA,Excellent,Y,SBrkr,1700,512,2212,1,2,3,1,Good,9,Typ,1,Good,Attchd,3,773,Typical,Typical,Paved,38,0,115,0,No_Pool,No_Fence,None,0,5,2006,New,Partial,A
1503,Duplex_All_Styles_and_Ages,Residential_Low_Density,74,6845,Pave,No_Alley_Access,Regular,Lvl,AllPub,Duplex,One_Story,Below_Average,Average,1955,1955,Gable,Typical,Typical,Slab,No_Basement,No_Basement,No_Basement,0,0,GasA,Typical,N,FuseF,1152,0,1152,0,2,2,2,Typical,6,Typ,0,No_Fireplace,No_Garage,0,0,No_Garage,No_Garage,Dirt_Gravel,0,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD ,Normal,E
1878,Duplex_All_Styles_and_Ages,Residential_Low_Density,0,10624,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Duplex,One_Story,Average,Below_Average,1964,1964,Gable,Typical,Typical,CBlock,Typical,Typical,No,1424,1728,GasA,Typical,Y,SBrkr,1728,0,1728,0,2,6,2,Typical,10,Typ,0,No_Fireplace,Detchd,1,352,Typical,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,11,2007,WD ,Normal,E
2450,Two_Story_1946_and_Newer,Residential_Low_Density,114,17242,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,Two_Story,Excellent,Average,1993,1994,Hip,Good,Good,PConc,Excellent,Typical,Gd,48,1733,GasA,Excellent,Y,SBrkr,1933,1567,3500,1,3,4,1,Excellent,11,Typ,1,Typical,Attchd,3,959,Typical,Typical,Paved,86,0,210,0,No_Pool,No_Fence,None,0,5,2006,WD ,Normal,A
1372,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,55,8250,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Average,Average,1968,1968,Hip,Typical,Typical,CBlock,Typical,Typical,No,210,952,GasA,Excellent,Y,SBrkr,1211,0,1211,0,1,3,1,Typical,5,Typ,1,Typical,Attchd,1,322,Typical,Typical,Paved,63,0,0,0,No_Pool,No_Fence,None,0,8,2008,WD ,Normal,D
2066,One_Story_1945_and_Older,Residential_Low_Density,0,25339,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Average,Good,1918,2007,Gable,Typical,Good,BrkTil,Typical,Typical,No,816,816,GasA,Excellent,Y,SBrkr,1416,0,1416,0,2,3,1,Good,7,Typ,0,No_Fireplace,Attchd,2,576,Typical,Typical,Dirt_Gravel,0,112,0,0,No_Pool,No_Fence,None,0,8,2007,WD ,Normal,E
2366,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21,1953,Pave,No_Alley_Access,Regular,Lvl,AllPub,Twnhs,Two_Story,Above_Average,Average,1973,1973,Gable,Typical,Typical,CBlock,Typical,Fair,No,174,483,GasA,Typical,Y,SBrkr,483,504,987,0,1,2,1,Typical,5,Typ,0,No_Fireplace,Detchd,1,264,Typical,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,E
2762,Two_Story_1946_and_Newer,Residential_Low_Density,78,9316,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,Two_Story,Good,Average,2005,2005,Gable,Good,Typical,PConc,Good,Typical,Av,784,784,GasA,Excellent,Y,SBrkr,784,812,1596,0,2,3,1,Good,6,Typ,0,No_Fireplace,Attchd,2,610,Typical,Typical,Paved,45,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,C
1594,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,0,2665,Pave,No_Alley_Access,Regular,Lvl,AllPub,TwnhsE,Two_Story,Average,Above_Average,1976,1976,Gable,Typical,Typical,PConc,Good,Typical,Mn,264,264,GasA,Typical,Y,SBrkr,616,688,1304,0,1,3,1,Typical,4,Typ,1,Good,BuiltIn,1,336,Typical,Typical,Paved,24,0,0,0,No_Pool,No_Fence,None,0,6,2008,WD ,Normal,E
